year,species_code,comp_type,ae,ae_al,al,base,bin,grwth,region
1994,21740,female,84.90984882634432,80.20868849674048,133.87438174064908,161.39299084428305,2cm,Annual,bs
1994,21740,male,46.653380272230166,43.98573903085287,132.17552771623895,166.7604801669396,2cm,Annual,bs
1994,21740,total,85.3325708484612,81.85386344024901,154.20941887868716,169.02649176525216,2cm,Annual,bs
1995,21740,female,128.9800265904302,121.94725269054484,123.10104878148,138.8828242750373,2cm,Annual,bs
1995,21740,male,102.16740688976756,95.21805621981513,106.2803097018025,117.25711071799648,2cm,Annual,bs
1995,21740,total,105.15902184640818,102.11413026951108,105.9305130107254,110.54537325393048,2cm,Annual,bs
1996,21740,female,158.25689751360736,144.20681192606745,187.5919475573579,211.5573260847588,2cm,Annual,bs
1996,21740,male,159.61923946079972,145.91118011722602,127.81601165567471,144.00381332645384,2cm,Annual,bs
1996,21740,total,283.33365667287507,261.0642561284621,284.5703732647898,308.35379477617096,2cm,Annual,bs
1997,21740,female,61.853855284364734,62.892790723074214,114.5835120153776,126.1807432948166,2cm,Annual,bs
1997,21740,male,57.475369168223935,53.87343713065757,87.6308318532572,94.92713319296789,2cm,Annual,bs
1997,21740,total,84.71121410290726,82.43771606364217,112.53089239254597,117.78738076358452,2cm,Annual,bs
1998,21740,female,54.19864867574246,51.412098164883965,156.7203317622997,184.2359219893463,2cm,Annual,bs
1998,21740,male,45.14725192170328,45.69971603759006,137.07537093247328,156.22570260420545,2cm,Annual,bs
1998,21740,total,69.36980188553328,69.11921756782698,272.42285540860064,304.56076835822233,2cm,Annual,bs
1999,21740,female,49.924622712990896,49.47356294273938,158.86593983870057,186.91676746015705,2cm,Annual,bs
1999,21740,male,126.15589817724891,115.60738713014328,133.75785357695617,147.98618373727592,2cm,Annual,bs
1999,21740,total,103.22774773768414,100.69864571217408,238.586144639882,260.42733595456076,2cm,Annual,bs
2000,21740,female,52.033623445146766,51.580883093873624,146.01715664601883,164.71036820251416,2cm,Annual,bs
2000,21740,male,84.7056760423304,83.1821345928714,147.73629383752657,165.1122259513061,2cm,Annual,bs
2000,21740,total,91.68566039328913,90.67002988525364,236.48933569966837,256.0676615597822,2cm,Annual,bs
2001,21740,female,121.21311688181974,119.28400628202868,185.0284867735268,209.9922632554311,2cm,Annual,bs
2001,21740,male,178.3895325166911,170.81165147716487,176.28038492632012,196.16882569354817,2cm,Annual,bs
2001,21740,total,214.21194239866023,209.9264216851987,279.32454012866515,301.11037611997904,2cm,Annual,bs
2002,21740,female,155.61833848467273,147.38069990764026,191.24652639018063,215.9878649732458,2cm,Annual,bs
2002,21740,male,152.1729076898895,144.0888212121257,148.76646782007506,163.36632693730323,2cm,Annual,bs
2002,21740,total,238.99579486367307,230.94427677091323,311.8821856569368,336.2383574702817,2cm,Annual,bs
2003,21740,female,150.05027705040334,143.3285905057586,152.2087372353739,172.74263543616445,2cm,Annual,bs
2003,21740,male,85.68205139269138,82.43570935511526,107.5952042336796,118.52351434879192,2cm,Annual,bs
2003,21740,total,145.7090171909409,141.99188019761075,201.71553983517225,217.55185142993716,2cm,Annual,bs
2004,21740,female,166.8917274614376,154.98603649438326,165.59791220254954,193.4514909828641,2cm,Annual,bs
2004,21740,male,146.23478246667327,137.69082009027346,118.99884132613462,135.9663131598361,2cm,Annual,bs
2004,21740,total,235.0293071786225,223.7075628027401,222.41464978645476,245.6130549035263,2cm,Annual,bs
2005,21740,female,131.95460047853598,127.61069455007303,116.91352827349384,127.93468582318188,2cm,Annual,bs
2005,21740,male,145.4419012391432,131.81807246189507,134.64365340025063,155.94256509051797,2cm,Annual,bs
2005,21740,total,207.8747583458025,197.7317793085629,234.19108019883723,262.4163733530755,2cm,Annual,bs
2006,21740,female,268.44781666359836,256.5332560999831,192.2149969184196,222.04018824225787,2cm,Annual,bs
2006,21740,male,245.92900147224623,235.78523974757013,182.36802269427577,213.9997990520561,2cm,Annual,bs
2006,21740,total,405.3376250664672,396.044546438105,332.25978665454295,365.5851742268097,2cm,Annual,bs
2007,21740,female,143.88137309024876,133.2162776977558,107.75344137004932,129.20330856075452,2cm,Annual,bs
2007,21740,male,201.4655115440461,189.86041894878713,144.4947055403388,169.35066388981102,2cm,Annual,bs
2007,21740,total,213.62852363154184,207.49064068694372,190.20873437000185,204.0381584848994,2cm,Annual,bs
2008,21740,female,187.4938150794252,165.7898869927755,149.23991093431155,179.3928539383513,2cm,Annual,bs
2008,21740,male,205.46477213444888,187.39235055760827,162.0302141884726,189.51809342916937,2cm,Annual,bs
2008,21740,total,306.0788842713743,286.7251618918913,282.5242540317221,314.83242876492875,2cm,Annual,bs
2009,21740,female,111.24130119098427,98.5253030294578,93.0233994037889,108.37663904988752,2cm,Annual,bs
2009,21740,male,116.87471973736226,105.59254555370823,97.01695193408226,110.15311026742128,2cm,Annual,bs
2009,21740,total,201.66785426488863,187.38301234908863,180.04625838816543,199.54155043205336,2cm,Annual,bs
2010,21740,female,107.6102834928827,96.6128633385064,148.3184463542059,171.31981782820316,2cm,Annual,bs
2010,21740,male,105.49310411689558,100.25524005512904,159.74322209522813,186.92301447105828,2cm,Annual,bs
2010,21740,total,140.60814821589588,131.84137866265536,233.79973343962857,256.65366882539814,2cm,Annual,bs
2011,21740,female,131.4490458876264,129.8599130853347,216.59771901203487,248.51395344131873,2cm,Annual,bs
2011,21740,male,96.25070164938435,91.9901470729896,218.3771577652045,249.0021427674717,2cm,Annual,bs
2011,21740,total,163.7738195141328,161.38617752134735,302.99014632640984,326.55670387631517,2cm,Annual,bs
2012,21740,female,106.08355759466384,104.02260499520888,225.9655532796376,260.1594832787523,2cm,Annual,bs
2012,21740,male,83.97054742337963,81.06075488574561,225.07125152525992,256.95689510838747,2cm,Annual,bs
2012,21740,total,133.06564371108738,131.74448607364815,341.64809754566454,369.42455028823406,2cm,Annual,bs
2013,21740,female,46.86278381724061,46.25274086119979,216.72569817283912,253.1313509531154,2cm,Annual,bs
2013,21740,male,38.964510386770975,38.21989091540408,202.2352928808471,238.8265263837952,2cm,Annual,bs
2013,21740,total,60.27661714346328,59.57430731299903,381.41241089878326,425.458544787982,2cm,Annual,bs
2014,21740,female,78.64429824262335,80.09921242311844,238.1780543948327,268.46609754261925,2cm,Annual,bs
2014,21740,male,80.0597985732586,78.42655653093229,226.48706401835076,255.75378743296667,2cm,Annual,bs
2014,21740,total,114.64538396746256,115.34594476813692,377.2070629384046,405.02831724411874,2cm,Annual,bs
2015,21740,female,78.42311825508692,76.24680935614983,345.7464929750702,389.7008792999573,2cm,Annual,bs
2015,21740,male,101.96354780977526,99.6054883694356,361.3488548902929,392.9131030334458,2cm,Annual,bs
2015,21740,total,106.36090063123729,104.36818200265962,555.2912598150856,594.98597396124,2cm,Annual,bs
2016,21740,female,128.73927930668148,128.29922730644128,311.94713922626636,349.4526525429619,2cm,Annual,bs
2016,21740,male,105.88625070062952,102.93358658148958,312.2429512757515,349.65447520091175,2cm,Annual,bs
2016,21740,total,134.90589743599878,134.79215224169624,471.08975960614487,515.0971512457351,2cm,Annual,bs
2017,21740,female,217.51795614430816,207.30811634748403,333.12965857452116,385.95881512486915,2cm,Annual,bs
2017,21740,male,220.39751006091433,216.26025133274015,356.5395323830119,413.94463266961577,2cm,Annual,bs
2017,21740,total,293.75370245613266,293.8999109392757,630.5770794754578,721.1908809055773,2cm,Annual,bs
2018,21740,female,141.00579456411688,133.3819833541359,198.53194664048175,224.3721098951597,2cm,Annual,bs
2018,21740,male,145.53758955587386,143.70401148040852,238.18055835060977,268.55340974824765,2cm,Annual,bs
2018,21740,total,180.49631552651545,176.9885952341469,287.30750692735256,306.6730155335926,2cm,Annual,bs
2019,21740,female,70.95278324906384,73.16290250831219,303.12077565438744,344.6347991648365,2cm,Annual,bs
2019,21740,male,90.27422043749638,90.87508742808085,334.2571767347172,379.5887643396643,2cm,Annual,bs
2019,21740,total,102.00833150281206,104.57404545617864,449.335642144239,481.9181504439724,2cm,Annual,bs
2021,21740,female,103.08404228137988,97.17465302481912,223.64158560397996,260.7446550768513,2cm,Annual,bs
2021,21740,male,104.91104728286815,101.68209150850258,239.8988023422388,262.6724091067809,2cm,Annual,bs
2021,21740,total,133.29919508585462,130.05444695512685,359.1104847882873,388.9199206208896,2cm,Annual,bs
2022,21740,female,163.04211360663865,153.3627023189405,260.7800273538983,301.8221875535507,2cm,Annual,bs
2022,21740,male,137.60272567796443,136.13552622937152,250.76032138142105,284.1424386860319,2cm,Annual,bs
2022,21740,total,195.42323595816103,192.19903925830764,409.44755779140087,453.7885020678166,2cm,Annual,bs
1982,21740,female,165.23582577537724,149.73645653521348,150.4156004808904,168.72471855846987,5cm,Annual,bs
1982,21740,male,134.86899138238178,128.26000268262513,136.9655261651519,151.30082356774506,5cm,Annual,bs
1982,21740,total,214.52376883565324,205.68247646672697,219.02295046432425,236.52308475690847,5cm,Annual,bs
1983,21740,female,107.14682078232198,103.4530993659587,146.28296411197488,178.6400601649728,5cm,Annual,bs
1983,21740,male,80.79629885536487,80.7789421255024,155.1722052532443,179.35122027428923,5cm,Annual,bs
1983,21740,total,58.068520671660394,58.01193661908265,62.14301220135703,63.63936934974736,5cm,Annual,bs
1984,21740,female,52.39461749620003,51.54611075277091,177.94863274657862,203.60425504190036,5cm,Annual,bs
1984,21740,male,71.21556789331142,67.08896888107085,159.9214427625984,185.54000280928184,5cm,Annual,bs
1984,21740,total,75.82144383512055,73.73281491253299,288.1502494326915,325.56285222471524,5cm,Annual,bs
1985,21740,female,107.1826064683114,104.41431977271294,120.21099981382956,128.86379213459375,5cm,Annual,bs
1985,21740,male,121.73823836278102,118.67056091533016,132.25999721138098,146.98898515169088,5cm,Annual,bs
1985,21740,total,93.05152756221683,90.80799106279991,95.58362291193356,98.80663769169342,5cm,Annual,bs
1986,21740,female,124.53475474819273,122.25440037135196,155.49256641697954,171.08777642376288,5cm,Annual,bs
1986,21740,male,121.60816125315678,117.31617103300916,107.2151418548032,119.16708040134294,5cm,Annual,bs
1986,21740,total,201.9929146902711,194.0638853744659,219.2214482419173,237.40970396342743,5cm,Annual,bs
1987,21740,female,57.44947293956567,55.952473291611014,133.1758462508726,144.10577003392922,5cm,Annual,bs
1987,21740,male,54.61605414291671,54.65170243736164,126.35988231206612,134.6825328194483,5cm,Annual,bs
1987,21740,total,67.57681959153416,66.92902397060348,189.08516460993872,198.8590091690041,5cm,Annual,bs
1988,21740,female,68.61155479519013,67.67964783112521,112.2303844155214,122.9685299350548,5cm,Annual,bs
1988,21740,male,76.58483460232418,73.34250843187195,118.44327018192828,130.06235251419753,5cm,Annual,bs
1988,21740,total,96.95572890735396,96.04428870862358,183.0961698428604,192.3214928818656,5cm,Annual,bs
1989,21740,female,44.662633698219736,44.91251834731347,147.49929486253475,163.21432798990486,5cm,Annual,bs
1989,21740,male,45.33274294154545,44.742523923494645,131.94899785601345,152.17764431010386,5cm,Annual,bs
1989,21740,total,56.51114147045686,56.68769633193871,248.20176458998293,275.8157154891172,5cm,Annual,bs
1990,21740,female,30.816916584592253,30.95403535166445,155.15385726258236,172.41446659828625,5cm,Annual,bs
1990,21740,male,42.89307642816263,41.663800248625286,133.51539109594913,146.61371453078735,5cm,Annual,bs
1990,21740,total,53.67581798502537,53.08198427313236,235.57641309801153,252.1049368490187,5cm,Annual,bs
1991,21740,female,47.57225614467964,46.07299234759582,98.54602713585685,105.0611715673632,5cm,Annual,bs
1991,21740,male,54.51476704211988,54.896805041836934,102.76751850791705,107.41800125196582,5cm,Annual,bs
1991,21740,total,92.94329274315152,91.38410421376982,183.34450657637623,192.90013011903085,5cm,Annual,bs
1992,21740,female,89.45464763941024,87.2998824704783,104.7511002482608,112.49341368723556,5cm,Annual,bs
1992,21740,male,102.17102199188486,99.57571332802002,116.1977889597088,122.63784163070837,5cm,Annual,bs
1992,21740,total,126.0247929557331,123.4385340518283,140.83799581608386,146.69212623374116,5cm,Annual,bs
1993,21740,female,89.8268138267923,89.04651698204455,167.89910684361354,181.9832272298046,5cm,Annual,bs
1993,21740,male,116.6352799998098,110.4089895028162,138.20776963158823,149.47314732305756,5cm,Annual,bs
1993,21740,total,94.20703938205018,91.67327966478145,102.32551978846185,106.59922513012094,5cm,Annual,bs
1994,21740,female,78.18152483147148,79.17912541700993,140.82499079543825,153.2689838114459,5cm,Annual,bs
1994,21740,male,56.36858560907672,54.90514647649224,157.2933351549919,175.71565428807745,5cm,Annual,bs
1994,21740,total,90.67132447758756,89.8931402307372,166.10981442769662,174.44129181667776,5cm,Annual,bs
1995,21740,female,126.94976678104791,120.57812311395168,125.28903544195045,136.61527113835967,5cm,Annual,bs
1995,21740,male,101.65228722236394,95.26900760255964,109.14518762580592,120.69747367278624,5cm,Annual,bs
1995,21740,total,111.73731126364692,108.57913029965196,116.299809116483,121.54743401546276,5cm,Annual,bs
1996,21740,female,158.1633760507924,148.84475449646678,193.85078656560728,214.24208952288708,5cm,Annual,bs
1996,21740,male,169.3322557086229,155.18604528749205,145.106467115712,160.45283430763823,5cm,Annual,bs
1996,21740,total,293.28049722142896,269.9851518774996,296.7327404341494,323.70409674759935,5cm,Annual,bs
1997,21740,female,77.944779315677,75.70607704570789,120.01129558712547,131.72528781272746,5cm,Annual,bs
1997,21740,male,58.75845138240397,58.268840895919105,82.25731033925548,88.24130790480484,5cm,Annual,bs
1997,21740,total,100.94947934867275,99.2709215742586,126.8824724735214,131.90563793789897,5cm,Annual,bs
1998,21740,female,57.14412368216048,55.0146880188905,165.16050698812896,185.25088553889216,5cm,Annual,bs
1998,21740,male,45.51836201571408,44.28489493665501,141.97876645257855,154.19901247899676,5cm,Annual,bs
1998,21740,total,70.91176766345028,68.91420456419239,278.2687907138057,297.6166009451036,5cm,Annual,bs
1999,21740,female,55.036754198682,54.541108810401845,183.43865882574408,201.1639947795423,5cm,Annual,bs
1999,21740,male,134.90535223431166,126.05689556838094,151.2580165507009,165.3389884795342,5cm,Annual,bs
1999,21740,total,113.16425583936176,110.65374961681898,274.84189737536445,289.1966007104297,5cm,Annual,bs
2000,21740,female,56.26298607473374,54.23544756971147,151.1759636688983,162.93463800207047,5cm,Annual,bs
2000,21740,male,88.43772736686859,84.18859189915672,148.5444077800548,159.52724293338937,5cm,Annual,bs
2000,21740,total,98.17171865548106,94.20534565070218,246.7418833793593,257.6308557036862,5cm,Annual,bs
2001,21740,female,128.61508869456213,125.29700085066798,203.82379915421689,224.30560229148796,5cm,Annual,bs
2001,21740,male,171.74585607777527,171.6407714431008,179.1102463377683,196.0569159948724,5cm,Annual,bs
2001,21740,total,211.95519252380393,210.17560164576977,281.49499749261673,297.1749099815647,5cm,Annual,bs
2002,21740,female,155.909739282969,149.53476273544987,212.25958429239543,234.23765952706376,5cm,Annual,bs
2002,21740,male,154.0622013893361,146.6037222690702,156.28476954584065,169.95994101632866,5cm,Annual,bs
2002,21740,total,236.88893944583836,226.7997448700716,334.7707894677158,354.6929496241623,5cm,Annual,bs
2003,21740,female,146.5368518487602,141.16909920629212,158.19859193147536,178.69454086669916,5cm,Annual,bs
2003,21740,male,89.60949061547956,86.7162143120614,118.0817480946464,129.9544142469764,5cm,Annual,bs
2003,21740,total,144.40182729254053,141.5537103800369,218.62374388261085,238.48617962161697,5cm,Annual,bs
2004,21740,female,184.81009184624372,174.64209339053218,174.1507692851076,199.06328867760575,5cm,Annual,bs
2004,21740,male,149.4822684901068,143.3641285380472,126.19824867451014,139.72437621308484,5cm,Annual,bs
2004,21740,total,245.49999036546953,239.2740042301222,234.47482660268457,254.3295687077211,5cm,Annual,bs
2005,21740,female,130.0146555278895,124.43407253623351,115.910458013454,128.43791926233914,5cm,Annual,bs
2005,21740,male,147.38568678015957,135.97051805449948,137.473468200399,152.54004666529363,5cm,Annual,bs
2005,21740,total,207.34973831966636,203.03312638828177,230.3831985541469,247.0956471544398,5cm,Annual,bs
2006,21740,female,267.7935385406514,245.61748825533107,217.45844393816787,243.90797929578912,5cm,Annual,bs
2006,21740,male,252.45671378207297,222.25160568360235,201.74271481472817,227.2726190439335,5cm,Annual,bs
2006,21740,total,425.8411554286373,397.8615534559375,391.0033436111113,418.47501244257217,5cm,Annual,bs
2007,21740,female,150.54817379069615,141.96291766614814,119.03522293634396,137.76985080196653,5cm,Annual,bs
2007,21740,male,202.1420396396655,192.5349738018189,150.32602269819003,162.4671030036161,5cm,Annual,bs
2007,21740,total,248.4479383024529,246.59637965115303,224.48938470782767,236.87967414383965,5cm,Annual,bs
2008,21740,female,191.30431324294537,187.1022801474976,160.13335735422598,178.66163851548598,5cm,Annual,bs
2008,21740,male,220.73700677616543,195.1032511002799,186.16676273812936,208.96441398602553,5cm,Annual,bs
2008,21740,total,319.28947456580136,300.35049920047294,301.47925782234154,324.145526832034,5cm,Annual,bs
2009,21740,female,122.48056608668838,120.3636404830126,109.11214991465653,120.9092961131914,5cm,Annual,bs
2009,21740,male,127.2535638243464,120.14311452305546,114.66862971678816,126.87421642431718,5cm,Annual,bs
2009,21740,total,211.3828314930078,208.75038349445515,206.92417431127976,218.24938865518817,5cm,Annual,bs
2010,21740,female,115.59223666602529,116.1336727205088,169.0876050351541,187.3370133712116,5cm,Annual,bs
2010,21740,male,97.75648540697745,92.68671652450966,166.42310283518228,188.86057632972725,5cm,Annual,bs
2010,21740,total,138.4656975739783,136.08914541758625,249.2351519304653,268.9331043538312,5cm,Annual,bs
2011,21740,female,131.74525362881957,128.16352922431508,220.5499806988429,246.57262833289943,5cm,Annual,bs
2011,21740,male,110.96064158206885,108.57827504461844,235.4165137831505,260.84120488796725,5cm,Annual,bs
2011,21740,total,181.28376894831408,179.56303569568934,333.92269218569373,353.4747881347785,5cm,Annual,bs
2012,21740,female,102.40104139608488,96.50657649642524,252.28435411375273,278.04119725657927,5cm,Annual,bs
2012,21740,male,84.16716881375811,81.94926543594194,247.21227316558316,272.9568256570963,5cm,Annual,bs
2012,21740,total,127.92916053406913,123.98966692345044,352.89119243666596,369.71057970706016,5cm,Annual,bs
2013,21740,female,54.03548317152859,52.98763626435067,241.8608675125735,283.36428084203004,5cm,Annual,bs
2013,21740,male,41.58755074939273,40.8647781752088,226.2923344681499,256.1655426737146,5cm,Annual,bs
2013,21740,total,66.96142160705229,65.9832206185765,407.5468424907877,444.4944979855582,5cm,Annual,bs
2014,21740,female,78.27546799238662,76.50344664016987,256.5827944743559,281.3948960543604,5cm,Annual,bs
2014,21740,male,77.46993481906212,77.16339649245596,241.38557648558137,257.0641617163371,5cm,Annual,bs
2014,21740,total,112.9757933991869,112.30041825598836,382.4752633664519,395.14060267512065,5cm,Annual,bs
2015,21740,female,87.46167586484553,87.28451411521023,375.9556292799108,418.88622301829474,5cm,Annual,bs
2015,21740,male,100.56066904929918,98.94681209147016,368.99588791087774,402.24160650784694,5cm,Annual,bs
2015,21740,total,111.59533099563431,111.2758998803635,592.992320449793,640.9664151955836,5cm,Annual,bs
2016,21740,female,125.14025913284378,123.64932365262032,319.1345765658158,349.06263276791884,5cm,Annual,bs
2016,21740,male,101.66602915184772,99.83885649453644,379.1842941817755,406.2328829804312,5cm,Annual,bs
2016,21740,total,130.28424820616877,129.39982183351623,541.7893964185106,571.7695177516489,5cm,Annual,bs
2017,21740,female,231.96538536939477,221.24668420233152,386.3385288230874,436.19445077592206,5cm,Annual,bs
2017,21740,male,221.48845255418792,207.03652438101656,373.6227126529266,418.63502377866047,5cm,Annual,bs
2017,21740,total,302.01508782620914,293.6913142912734,706.6652844494405,778.497045706891,5cm,Annual,bs
2018,21740,female,141.0833223716744,133.59667794571297,209.0951809521407,230.45041951615568,5cm,Annual,bs
2018,21740,male,166.09343705677318,160.7897969798348,238.68694849805743,259.13602166843435,5cm,Annual,bs
2018,21740,total,195.39046783257555,191.9321494229068,298.2149520435907,311.04961028775983,5cm,Annual,bs
2019,21740,female,72.110251641911,70.47603451708126,326.7752178484162,356.43713604626663,5cm,Annual,bs
2019,21740,male,93.35809538892484,89.55432682413061,374.68382421241586,406.1599449027324,5cm,Annual,bs
2019,21740,total,101.84862726978152,98.8410575597887,457.677064897502,481.3239845998515,5cm,Annual,bs
2021,21740,female,104.97475502828172,102.42355168256174,230.65457348038979,255.02549507589367,5cm,Annual,bs
2021,21740,male,105.88799371274092,104.32309112530643,241.05000762893368,255.36061541643505,5cm,Annual,bs
2021,21740,total,134.94234422891736,134.0035436561352,371.4800321621653,390.2064147684755,5cm,Annual,bs
2022,21740,female,159.7256560154115,160.1682041601044,284.93732995500335,311.56209108977947,5cm,Annual,bs
2022,21740,male,144.15176482358532,140.1764826485902,253.92351259746275,277.1328067783584,5cm,Annual,bs
2022,21740,total,199.49556507249895,199.4683824052779,435.5043279249889,464.94739619239135,5cm,Annual,bs
