year,species_code,sex_cat,iss,err_src,comp_type,region,species,type,max_age,max_len
2011,10285,total,174.29975777379437,all,age,bs,Alaska plaice,flatfish,36,650
2011,21720,female,188.4978667108048,all,age,bs,Pacific cod,gadid,14,1050
2011,21720,male,206.0224137002444,all,age,bs,Pacific cod,gadid,13,980
2011,21720,total,143.03053262489536,all,age,bs,Pacific cod,gadid,14,1050
2011,21740,female,236.6673604663893,all,age,bs,walleye pollock,gadid,23,930
2011,21740,male,222.1933650925435,all,age,bs,walleye pollock,gadid,24,820
2011,21740,total,314.5100063678603,all,age,bs,walleye pollock,gadid,24,930
2012,10110,female,193.5190610627442,all,age,bs,arrowtooth flounder,flatfish,26,810
2012,10110,male,105.03529172575494,all,age,bs,arrowtooth flounder,flatfish,12,710
2012,10110,total,254.22149328380672,all,age,bs,arrowtooth flounder,flatfish,26,810
2012,10115,female,80.19748925680082,all,age,bs,Greenland turbot,flatfish,27,1040
2012,10115,male,72.16539906803143,all,age,bs,Greenland turbot,flatfish,36,780
2012,10115,total,147.6961721014882,all,age,bs,Greenland turbot,flatfish,36,1040
2012,10130,female,106.54014038508564,all,age,bs,flathead sole,flatfish,32,530
2012,10130,male,86.66903123547787,all,age,bs,flathead sole,flatfish,32,490
2012,10130,total,170.65298424990004,all,age,bs,flathead sole,flatfish,32,530
2012,10210,female,217.29069844292587,all,age,bs,yellowfin sole,flatfish,34,470
2012,10210,male,182.7145194349925,all,age,bs,yellowfin sole,flatfish,34,410
2012,10210,total,346.72571138869364,all,age,bs,yellowfin sole,flatfish,34,470
2012,10261,female,63.88949893544287,all,age,bs,northern rock sole,flatfish,27,460
2012,10261,male,42.89549594552209,all,age,bs,northern rock sole,flatfish,27,500
2012,10261,total,104.11535578212104,all,age,bs,northern rock sole,flatfish,27,500
2012,10285,female,94.51813900307744,all,age,bs,Alaska plaice,flatfish,35,590
2012,10285,male,60.055044669300294,all,age,bs,Alaska plaice,flatfish,29,490
2012,10285,total,142.4648617689183,all,age,bs,Alaska plaice,flatfish,35,590
2012,21720,female,159.57006031334365,all,age,bs,Pacific cod,gadid,14,1100
2012,21720,male,158.2720219164481,all,age,bs,Pacific cod,gadid,13,1080
2012,21720,total,160.76166567413068,all,age,bs,Pacific cod,gadid,14,1100
2012,21740,female,233.41629284160743,all,age,bs,walleye pollock,gadid,24,860
2012,21740,male,228.14166512667427,all,age,bs,walleye pollock,gadid,22,790
2012,21740,total,326.9449612072203,all,age,bs,walleye pollock,gadid,24,860
2013,10115,female,62.5523242094053,all,age,bs,Greenland turbot,flatfish,30,910
2013,10115,male,61.64730021267839,all,age,bs,Greenland turbot,flatfish,9,800
2013,10115,total,122.56361427480472,all,age,bs,Greenland turbot,flatfish,30,910
2013,10130,female,118.87008998758547,all,age,bs,flathead sole,flatfish,29,580
2013,10130,male,109.41959433490128,all,age,bs,flathead sole,flatfish,34,450
2013,10130,total,195.36395976148285,all,age,bs,flathead sole,flatfish,34,580
2013,10210,female,203.27696750067835,all,age,bs,yellowfin sole,flatfish,35,450
2013,10210,male,145.2224852234016,all,age,bs,yellowfin sole,flatfish,32,420
2013,10210,total,325.97679232764966,all,age,bs,yellowfin sole,flatfish,35,450
2013,10261,female,85.74174811429751,all,age,bs,northern rock sole,flatfish,28,480
2013,10261,male,53.74679816594229,all,age,bs,northern rock sole,flatfish,26,400
2013,10261,total,129.76785886671718,all,age,bs,northern rock sole,flatfish,28,480
2013,10285,female,123.40073653272664,all,age,bs,Alaska plaice,flatfish,37,560
2013,10285,male,62.087809086542336,all,age,bs,Alaska plaice,flatfish,32,520
2013,10285,total,154.24134134605762,all,age,bs,Alaska plaice,flatfish,37,560
2013,21720,female,126.02498613165538,all,age,bs,Pacific cod,gadid,13,1000
2013,21720,male,131.65802418325933,all,age,bs,Pacific cod,gadid,12,1010
2013,21720,total,142.77098432472465,all,age,bs,Pacific cod,gadid,13,1010
2013,21740,female,255.57805848300256,all,age,bs,walleye pollock,gadid,23,870
2013,21740,male,215.9674753418515,all,age,bs,walleye pollock,gadid,21,790
2013,21740,total,411.9730756910542,all,age,bs,walleye pollock,gadid,23,870
2014,10110,female,102.57043970079764,all,age,bs,arrowtooth flounder,flatfish,25,790
2014,10110,male,61.81636634804296,all,age,bs,arrowtooth flounder,flatfish,10,780
2014,10110,total,138.87635458586252,all,age,bs,arrowtooth flounder,flatfish,25,790
2014,10115,female,51.2546083825705,all,age,bs,Greenland turbot,flatfish,32,1020
2014,10115,male,43.76175546567724,all,age,bs,Greenland turbot,flatfish,17,840
2014,10115,total,101.54823091564822,all,age,bs,Greenland turbot,flatfish,32,1020
2014,10130,female,141.38081442801007,all,age,bs,flathead sole,flatfish,34,550
2014,10130,male,120.60033471013236,all,age,bs,flathead sole,flatfish,33,450
2014,10130,total,221.2778521304914,all,age,bs,flathead sole,flatfish,34,550
2014,10210,female,172.29982330902817,all,age,bs,yellowfin sole,flatfish,35,470
2014,10210,male,108.00019406346816,all,age,bs,yellowfin sole,flatfish,40,450
2014,10210,total,247.311901235751,all,age,bs,yellowfin sole,flatfish,40,470
2014,10261,female,54.424745617934065,all,age,bs,northern rock sole,flatfish,30,470
2014,10261,male,34.275213574706136,all,age,bs,northern rock sole,flatfish,28,500
2014,10261,total,78.90713502635863,all,age,bs,northern rock sole,flatfish,30,500
2014,10285,female,123.16119678128844,all,age,bs,Alaska plaice,flatfish,37,590
2014,10285,male,59.69187204500709,all,age,bs,Alaska plaice,flatfish,32,490
2014,10285,total,165.6902213088558,all,age,bs,Alaska plaice,flatfish,37,590
2014,21720,female,133.19540825222057,all,age,bs,Pacific cod,gadid,12,1070
2014,21720,male,118.42360770069968,all,age,bs,Pacific cod,gadid,10,960
2014,21720,total,122.2043580692218,all,age,bs,Pacific cod,gadid,12,1070
2014,21740,female,277.35497166628835,all,age,bs,walleye pollock,gadid,26,880
2014,21740,male,238.88913340014827,all,age,bs,walleye pollock,gadid,26,860
2014,21740,total,384.1756971204238,all,age,bs,walleye pollock,gadid,26,880
2015,10110,female,173.74149093373163,all,age,bs,arrowtooth flounder,flatfish,27,790
2015,10110,male,119.43195681336056,all,age,bs,arrowtooth flounder,flatfish,14,720
2015,10110,total,246.6399808069557,all,age,bs,arrowtooth flounder,flatfish,27,790
2015,10115,female,61.2221640639313,all,age,bs,Greenland turbot,flatfish,32,990
2015,10115,male,44.1825711527736,all,age,bs,Greenland turbot,flatfish,29,860
2015,10115,total,112.901664543792,all,age,bs,Greenland turbot,flatfish,32,990
2015,10130,female,177.14959580660923,all,age,bs,flathead sole,flatfish,34,550
2015,10130,male,154.95178078829525,all,age,bs,flathead sole,flatfish,25,480
2015,10130,total,314.0894209138699,all,age,bs,flathead sole,flatfish,34,550
2015,10210,female,168.96577394215407,all,age,bs,yellowfin sole,flatfish,38,470
2015,10210,male,150.1407992342235,all,age,bs,yellowfin sole,flatfish,36,440
2015,10210,total,283.5078809977854,all,age,bs,yellowfin sole,flatfish,38,470
2015,10261,female,77.37326409322924,all,age,bs,northern rock sole,flatfish,29,450
2015,10261,male,47.64536280264589,all,age,bs,northern rock sole,flatfish,28,410
2015,10261,total,111.36964473335836,all,age,bs,northern rock sole,flatfish,29,450
2015,21720,female,306.3541084542859,all,age,bs,Pacific cod,gadid,13,1050
2015,21720,male,338.51594891127525,all,age,bs,Pacific cod,gadid,12,970
2015,21720,total,397.9570390209552,all,age,bs,Pacific cod,gadid,13,1050
2015,21740,female,367.43579786683574,all,age,bs,walleye pollock,gadid,19,830
2015,21740,male,365.7022175604103,all,age,bs,walleye pollock,gadid,22,800
2015,21740,total,541.8609270884547,all,age,bs,walleye pollock,gadid,22,830
2016,10110,female,340.4194613424823,all,age,bs,arrowtooth flounder,flatfish,18,790
2016,10110,male,94.0881601073027,all,age,bs,arrowtooth flounder,flatfish,30,680
2016,10110,total,389.06262031256983,all,age,bs,arrowtooth flounder,flatfish,30,790
2016,10112,female,104.52636713181644,all,age,bs,Kamchatka flounder,flatfish,30,810
2016,10112,male,101.14435774902157,all,age,bs,Kamchatka flounder,flatfish,27,610
2016,10112,total,186.07271403875535,all,age,bs,Kamchatka flounder,flatfish,30,810
2016,10115,female,51.40380180001209,all,age,bs,Greenland turbot,flatfish,36,1010
2016,10115,male,50.564006005225735,all,age,bs,Greenland turbot,flatfish,36,840
2016,10115,total,96.0481510890781,all,age,bs,Greenland turbot,flatfish,36,1010
2016,10130,female,191.15857711574327,all,age,bs,flathead sole,flatfish,31,540
2016,10130,male,147.39004250403937,all,age,bs,flathead sole,flatfish,33,500
2016,10130,total,322.83226910840614,all,age,bs,flathead sole,flatfish,33,540
2016,10210,female,191.55665023377796,all,age,bs,yellowfin sole,flatfish,37,440
2016,10210,male,146.29749436717046,all,age,bs,yellowfin sole,flatfish,35,420
2016,10210,total,306.1705492308373,all,age,bs,yellowfin sole,flatfish,37,440
2016,10261,female,81.30084761268313,all,age,bs,northern rock sole,flatfish,30,460
2016,10261,male,54.96016451029664,all,age,bs,northern rock sole,flatfish,27,400
2016,10261,total,164.72132139491012,all,age,bs,northern rock sole,flatfish,30,460
2016,10285,female,101.78673529761063,all,age,bs,Alaska plaice,flatfish,32,580
2016,10285,male,65.78314573593782,all,age,bs,Alaska plaice,flatfish,33,510
2016,10285,total,154.0878637754028,all,age,bs,Alaska plaice,flatfish,33,580
2016,21720,female,342.99940360211343,all,age,bs,Pacific cod,gadid,11,1040
2016,21720,male,331.32054833162766,all,age,bs,Pacific cod,gadid,11,970
2016,21720,total,486.1566268666113,all,age,bs,Pacific cod,gadid,11,1040
2016,21740,female,316.90622425463187,all,age,bs,walleye pollock,gadid,14,810
2016,21740,male,314.68633541219947,all,age,bs,walleye pollock,gadid,17,760
2016,21740,total,458.0319591835597,all,age,bs,walleye pollock,gadid,17,810
2017,10110,female,175.54599183884525,all,age,bs,arrowtooth flounder,flatfish,18,820
2017,10110,male,60.30658848820734,all,age,bs,arrowtooth flounder,flatfish,22,650
2017,10110,total,201.1746879257464,all,age,bs,arrowtooth flounder,flatfish,22,820
2017,10112,female,110.8134339215066,all,age,bs,Kamchatka flounder,flatfish,35,820
2017,10112,male,75.49528254392364,all,age,bs,Kamchatka flounder,flatfish,22,630
2017,10112,total,163.41051328538845,all,age,bs,Kamchatka flounder,flatfish,35,820
2017,10115,female,36.72820822602689,all,age,bs,Greenland turbot,flatfish,24,1020
2017,10115,male,29.247080430460453,all,age,bs,Greenland turbot,flatfish,30,760
2017,10115,total,63.51567479729859,all,age,bs,Greenland turbot,flatfish,30,1020
2017,10130,female,153.56560989123153,all,age,bs,flathead sole,flatfish,29,580
2017,10130,male,126.50607710014152,all,age,bs,flathead sole,flatfish,30,470
2017,10130,total,274.09973391671775,all,age,bs,flathead sole,flatfish,30,580
2017,10210,female,167.29980233998592,all,age,bs,yellowfin sole,flatfish,37,450
2017,10210,male,164.05805123650163,all,age,bs,yellowfin sole,flatfish,43,410
2017,10210,total,292.924192196511,all,age,bs,yellowfin sole,flatfish,43,450
2017,10261,female,127.61004000249832,all,age,bs,northern rock sole,flatfish,29,470
2017,10261,male,89.812100397627475,all,age,bs,northern rock sole,flatfish,31,410
2017,10261,total,202.05461271518791,all,age,bs,northern rock sole,flatfish,31,470
